user_id,follower_id,timestamp
300,3091,2010-02-23 09:35:14
1319,3463,2010-02-21 18:40:17
4229,1815,2010-03-06 15:40:28
4170,3771,2010-01-03 19:17:10
1268,3573,2010-01-09 01:46:35
4372,3707,2010-01-14 17:51:09
4979,3946,2010-02-17 23:47:22
2125,492,2010-02-21 08:04:51
2223,4608,2010-02-28 07:31:02
2254,4738,2010-02-22 07:12:42
2839,3731,2010-03-05 05:38:58
4689,806,2010-03-11 23:25:35
716,2824,2010-02-08 23:52:18
1592,3219,2010-01-30 03:46:04
3063,1208,2010-03-29 17:37:03
3281,2457,2010-01-08 14:08:54
1675,4859,2010-03-29 14:33:42
502,4392,2010-02-07 12:49:06
4777,1747,2010-03-25 08:05:54
3896,1186,2010-01-08 00:36:27
787,753,2010-02-04 20:55:03
3084,1555,2010-01-10 07:24:34
2994,2915,2010-01-08 14:58:03
1780,4635,2010-02-07 13:14:48
3803,3380,2010-01-13 00:19:59
3769,2638,2010-01-09 04:06:18
2367,999,2010-02-04 06:25:04
4998,1556,2010-01-02 20:58:56
4562,3784,2010-02-28 20:09:57
3352,2687,2010-03-28 17:28:47
3327,595,2010-01-26 00:01:09
1631,1242,2010-01-13 10:55:56
2183,1004,2010-02-17 23:26:56
1175,2287,2010-02-27 07:34:29
4191,1218,2010-03-23 07:27:32
4959,1666,2010-03-12 05:58:55
4661,185,2010-03-29 04:54:48
3968,1446,2010-02-06 15:53:17
681,1725,2010-03-19 00:30:21
3602,1303,2010-01-28 18:21:58
1417,1247,2010-01-31 10:39:51
2343,4403,2010-03-09 03:22:25
4352,2146,2010-03-19 10:19:44
3529,3726,2010-01-28 05:57:40
3263,857,2010-02-27 12:38:17
2847,3864,2010-03-19 01:58:54
3270,75,2010-03-26 13:34:55
4696,3018,2010-03-24 10:29:50
1765,2599,2010-02-23 14:40:37
941,3813,2010-03-18 20:05:54
1486,4442,2010-03-14 17:50:53
43,4383,2010-02-28 05:51:30
3388,1676,2010-02-17 02:09:47
3877,1510,2010-03-23 17:12:59
3279,2258,2010-02-04 20:00:40
2375,3197,2010-01-06 04:03:19
3195,510,2010-01-05 15:10:52
2645,3046,2010-02-14 12:59:12
92,4994,2010-01-09 23:33:00
4100,3731,2010-01-04 13:10:16
920,2752,2010-03-28 04:59:03
2757,1082,2010-01-06 21:18:08
149,723,2010-03-10 05:25:36
503,659,2010-01-22 02:03:46
2863,2180,2010-01-06 13:07:33
918,2398,2010-03-04 17:14:31
3310,1073,2010-02-18 04:56:04
2916,734,2010-01-01 01:44:15
1002,389,2010-03-17 06:20:54
4013,1542,2010-02-24 08:51:53
869,4541,2010-03-29 01:28:27
1708,1308,2010-02-19 06:20:19
250,3365,2010-01-16 14:10:26
4331,3501,2010-01-16 09:17:00
244,3949,2010-02-11 22:16:30
1852,702,2010-02-27 09:39:03
1083,3107,2010-01-23 14:33:55
156,1565,2010-03-19 15:17:34
3319,3732,2010-02-26 16:51:45
4962,2043,2010-02-06 09:59:32
4252,3026,2010-03-27 18:18:03
4193,2183,2010-01-01 15:51:55
4421,778,2010-03-02 04:16:43
4640,3111,2010-02-11 06:22:05
825,2223,2010-03-27 10:42:32
380,4979,2010-02-19 07:53:31
3751,1809,2010-03-17 17:43:09
2002,3896,2010-01-21 18:42:43
3158,1632,2010-01-23 11:13:36
3740,140,2010-03-24 19:34:50
2564,2471,2010-01-06 18:09:22
2898,2653,2010-03-10 21:26:00
4591,3881,2010-02-26 01:09:37
1465,2629,2010-02-02 12:06:26
1037,3959,2010-02-06 01:46:48
3717,2239,2010-03-28 19:22:15
2852,4116,2010-01-13 05:03:40
999,3763,2010-02-17 17:06:58
3426,4188,2010-03-29 18:07:09
1923,1932,2010-03-27 05:12:33
1763,2596,2010-02-22 01:18:19
3928,268,2010-01-12 01:27:38
481,1872,2010-02-20 09:34:47
1774,4939,2010-01-15 13:26:41
2554,3701,2010-01-22 03:26:55
4116,2938,2010-02-24 15:31:47
2217,1809,2010-02-27 03:54:49
3341,45,2010-02-17 22:58:51
740,4219,2010-03-10 01:13:46
3810,1841,2010-01-18 16:27:09
172,2638,2010-01-04 04:17:42
1992,1158,2010-02-04 01:28:24
210,548,2010-03-01 14:59:15
3600,4991,2010-01-09 16:18:29
3390,3445,2010-03-27 00:40:54
4744,669,2010-02-13 09:50:09
1999,2570,2010-03-23 11:11:36
3718,4464,2010-01-05 21:33:30
3045,4699,2010-02-25 13:45:58
3332,169,2010-02-06 20:46:31
3516,1457,2010-01-06 10:03:20
3622,4520,2010-02-04 18:03:01
272,3895,2010-03-20 16:42:49
4489,2928,2010-03-18 15:05:48
2410,3016,2010-03-28 21:17:45
2482,3886,2010-01-24 03:46:22
3542,276,2010-01-18 14:25:12
4789,4313,2010-03-11 23:20:18
511,2907,2010-03-23 16:04:08
3949,1082,2010-01-15 04:46:31
4730,1358,2010-01-09 06:05:13
4731,4372,2010-01-01 04:12:41
1916,1081,2010-01-05 22:13:07
4871,4687,2010-01-03 18:54:52
3881,316,2010-01-12 00:55:58
3365,4941,2010-01-26 22:07:35
2071,4996,2010-01-13 00:02:26
3502,4624,2010-03-14 20:18:32
3523,2124,2010-01-15 20:24:47
4688,2541,2010-02-20 16:47:28
4762,4734,2010-02-04 22:25:03
3622,3182,2010-03-18 05:02:55
2222,2199,2010-01-17 23:12:58
1569,2642,2010-03-21 15:02:21
3752,4610,2010-02-21 18:09:50
1786,3853,2010-01-27 02:54:36
379,995,2010-03-13 04:58:01
3242,4760,2010-01-11 05:41:05
3182,4625,2010-02-10 01:18:03
1629,4717,2010-02-18 21:38:31
2977,1525,2010-03-09 14:02:26
4117,78,2010-01-09 17:24:34
564,3113,2010-01-08 18:43:19
52,2870,2010-01-09 21:53:56
18,4968,2010-01-05 04:36:47
1639,2087,2010-03-04 01:59:50
1084,3038,2010-03-02 08:03:49
3409,860,2010-01-24 12:20:35
1009,1868,2010-01-29 23:39:11
4783,3801,2010-02-08 06:50:18
3606,4359,2010-01-01 11:22:00
3536,2945,2010-03-28 15:38:22
3436,495,2010-01-23 08:42:36
1993,1833,2010-03-20 16:39:11
2421,4591,2010-03-06 05:13:53
1737,1032,2010-03-04 21:36:02
1713,2425,2010-01-23 12:01:10
3483,4218,2010-01-25 04:39:04
3031,1877,2010-01-22 14:19:53
4345,3283,2010-03-19 00:33:54
4677,4725,2010-02-21 00:25:21
3227,3985,2010-02-19 02:22:02
190,900,2010-01-20 08:04:52
1332,422,2010-01-06 11:27:46
210,3556,2010-02-15 16:56:30
3188,4770,2010-01-18 03:28:11
172,3525,2010-01-09 08:14:59
1785,3322,2010-03-23 18:25:33
1496,2444,2010-02-19 15:11:38
2967,2215,2010-03-24 00:50:01
3845,4614,2010-03-09 07:43:46
4101,332,2010-02-22 23:51:46
1932,659,2010-02-15 13:53:56
4671,2942,2010-03-13 18:36:38
2818,1314,2010-01-04 23:39:00
19,89,2010-03-27 04:44:41
3603,2093,2010-03-15 14:11:19
458,4673,2010-02-08 19:31:51
4384,3956,2010-03-10 06:35:57
2224,202,2010-03-04 18:55:14
416,1621,2010-03-03 12:20:25
372,2566,2010-03-29 04:52:17
2577,43,2010-03-27 23:31:16
2871,724,2010-03-07 18:13:32
3552,4175,2010-03-03 20:13:56
699,2390,2010-02-11 12:13:26
645,73,2010-01-09 12:11:54
2002,2616,2010-03-07 22:36:45
2760,489,2010-01-16 19:20:28
254,4035,2010-03-12 01:23:35
1026,1570,2010-01-12 00:16:32
3380,4521,2010-01-26 04:14:20
2971,3290,2010-03-26 11:34:38
4850,2324,2010-02-02 02:08:34
4048,1652,2010-01-06 13:35:25
1438,4226,2010-03-02 17:15:51
1836,3367,2010-03-18 02:07:10
4132,1268,2010-02-27 07:56:29
465,4901,2010-02-02 23:37:18
1449,1223,2010-01-30 21:35:53
599,1034,2010-01-11 02:44:04
2126,843,2010-02-19 09:20:36
747,1699,2010-03-08 22:49:23
1066,1520,2010-01-31 07:08:38
257,2155,2010-03-22 17:37:59
1704,961,2010-03-12 13:23:38
2470,4082,2010-01-16 11:30:05
4160,1238,2010-03-13 00:40:50
1212,4542,2010-02-13 17:27:55
3243,1685,2010-03-29 02:45:35
3117,2780,2010-02-11 04:39:42
992,2667,2010-02-22 17:18:54
2230,487,2010-01-28 08:23:25
2594,2217,2010-02-17 01:17:13
1148,4419,2010-02-23 23:49:27
1660,3714,2010-01-17 10:19:17
4962,1900,2010-03-01 23:54:20
4965,442,2010-03-26 18:21:27
639,1829,2010-03-03 21:12:25
4909,3235,2010-01-04 14:07:27
47,2574,2010-03-29 16:14:51
2885,1457,2010-02-01 13:28:26
1028,2478,2010-02-27 12:45:09
4681,4307,2010-01-22 11:01:18
4492,1264,2010-03-07 20:31:55
3497,2986,2010-01-31 14:08:19
2409,3419,2010-01-02 15:39:22
4839,624,2010-01-29 15:29:19
3380,4414,2010-02-24 18:05:17
3799,3197,2010-01-15 14:37:30
4783,866,2010-01-25 23:42:10
1868,421,2010-01-19 20:49:11
4485,1855,2010-03-19 15:33:59
133,1498,2010-03-13 14:57:47
2385,1345,2010-01-09 08:00:21
4210,4830,2010-02-12 15:37:49
1216,1220,2010-02-26 01:26:09
4745,2594,2010-02-24 10:01:32
4561,1953,2010-01-15 23:24:02
2286,3955,2010-03-17 04:20:14
2088,1798,2010-01-27 05:34:29
4393,1326,2010-03-05 02:36:15
2693,2431,2010-02-13 16:41:58
1739,3130,2010-01-22 21:09:44
409,1868,2010-02-14 17:39:28
658,2347,2010-01-14 05:58:31
3349,1519,2010-01-23 22:32:23
2425,848,2010-01-16 23:53:32
558,2236,2010-03-13 05:13:44
753,4262,2010-03-21 08:48:56
444,2605,2010-03-14 11:10:40
4549,1423,2010-02-20 22:37:19
354,4723,2010-01-05 07:58:36
3720,1462,2010-03-23 19:13:17
2229,2087,2010-02-13 08:01:27
4929,2956,2010-03-14 15:39:07
4480,199,2010-03-12 11:17:26
3393,3364,2010-01-29 06:20:12
3353,4505,2010-01-29 23:43:15
1964,660,2010-03-14 15:39:40
755,4338,2010-02-27 16:24:55
4217,634,2010-02-06 00:33:00
564,2135,2010-02-22 01:48:49
2497,3252,2010-01-07 11:33:28
608,1275,2010-01-22 14:28:56
449,4963,2010-01-06 20:42:20
4981,2325,2010-01-04 14:35:35
4654,228,2010-02-08 09:46:46
4071,3515,2010-02-09 06:33:30
2319,2493,2010-01-29 18:13:53
1656,1419,2010-02-10 18:43:54
16,4070,2010-03-09 09:59:31
4027,1469,2010-01-10 18:26:31
679,3607,2010-01-07 15:35:03
382,1640,2010-03-24 09:22:19
39,1802,2010-03-16 21:04:47
3063,1457,2010-03-13 23:48:23
1599,165,2010-01-08 22:04:55
1185,2575,2010-01-26 12:47:24
208,1888,2010-02-01 15:08:48
512,4066,2010-03-18 02:36:52
4830,1463,2010-02-14 18:04:18
715,3758,2010-01-23 23:22:30
4805,101,2010-01-17 20:46:47
2972,2989,2010-02-11 18:29:41
3957,4801,2010-01-15 07:37:38
1456,3893,2010-01-21 18:15:05
291,2814,2010-02-09 21:07:30
2151,4403,2010-01-17 16:18:14
4144,4906,2010-01-28 02:03:32
511,3190,2010-01-18 04:29:05
903,2152,2010-02-09 10:56:20
1645,4100,2010-02-26 12:55:19
2832,4248,2010-03-23 03:35:26
3451,359,2010-01-29 12:56:16
1603,2579,2010-03-21 13:33:30
3089,2340,2010-01-12 08:31:40
1918,1380,2010-03-18 05:28:10
1608,1531,2010-01-03 08:06:54
1671,217,2010-01-01 19:48:35
3415,3827,2010-03-21 06:55:12
4572,2470,2010-02-03 09:56:09
2582,3673,2010-03-27 21:44:03
4918,2379,2010-02-14 06:05:09
1509,311,2010-01-30 10:05:10
2069,3365,2010-02-22 04:46:10
1138,3925,2010-01-29 20:43:07
355,2434,2010-02-04 17:39:42
1760,925,2010-02-14 00:14:40
941,4857,2010-03-06 19:34:51
1949,4007,2010-03-29 18:25:14
944,2072,2010-03-06 00:55:30
1597,4903,2010-03-15 18:05:09
2022,2016,2010-02-01 10:56:56
4959,4800,2010-03-22 20:17:36
234,1456,2010-02-03 05:39:04
4634,555,2010-02-25 03:36:09
3331,4576,2010-03-07 05:52:59
4663,4048,2010-02-08 12:16:42
3490,4485,2010-01-08 04:37:53
132,2567,2010-03-21 14:25:02
4614,886,2010-03-09 01:04:43
2546,1737,2010-02-25 12:38:09
2948,3041,2010-03-26 08:01:29
1973,1590,2010-02-28 01:48:45
4315,2579,2010-03-02 22:23:33
1537,369,2010-01-18 00:49:23
3520,3527,2010-03-20 02:02:08
1802,3380,2010-03-02 07:11:39
3901,4124,2010-03-23 23:39:58
2850,3146,2010-03-15 22:47:27
120,687,2010-03-22 21:45:12
3463,4458,2010-01-02 06:46:14
1262,1111,2010-01-19 04:23:11
2741,3360,2010-02-24 23:22:14
1692,1273,2010-03-19 18:43:02
2680,1704,2010-03-28 04:14:45
3229,2854,2010-03-02 06:51:01
1083,3325,2010-01-04 13:25:35
4976,1557,2010-03-22 22:29:26
3733,2546,2010-02-27 13:23:02
2267,4756,2010-03-15 18:49:14
2421,2800,2010-02-07 14:48:51
3831,4468,2010-01-26 02:45:20
2580,977,2010-03-16 17:07:45
1166,1235,2010-01-30 02:38:22
1534,4463,2010-03-25 16:19:20
3181,2688,2010-03-21 08:09:25
4346,887,2010-03-30 22:39:25
4094,1357,2010-03-11 19:29:29
2912,4746,2010-02-15 07:20:00
3492,4271,2010-03-26 11:11:21
3601,2797,2010-03-22 04:52:32
1644,4390,2010-02-07 00:42:01
1384,3337,2010-03-30 21:44:45
4259,1570,2010-03-29 23:03:48
1375,3052,2010-01-31 14:00:39
435,4757,2010-03-22 08:04:29
448,2952,2010-03-08 19:05:32
2529,3770,2010-01-23 16:55:28
372,3700,2010-01-27 05:29:30
2942,3738,2010-02-26 07:19:48
2653,2380,2010-01-02 07:11:44
2185,2621,2010-02-22 02:41:35
841,4321,2010-01-03 05:23:25
4071,1261,2010-03-08 07:41:03
2235,1777,2010-03-07 01:16:53
71,3308,2010-01-17 07:44:57
4084,2775,2010-01-11 08:49:58
2064,2986,2010-03-10 16:50:55
67,1085,2010-03-25 15:18:37
4895,4054,2010-03-03 03:06:26
1209,1712,2010-02-05 13:41:34
2849,3086,2010-01-19 20:50:39
4629,3788,2010-03-06 10:08:04
556,4614,2010-02-18 15:02:59
1085,4287,2010-02-05 11:39:49
3144,3202,2010-03-26 13:25:44
3459,174,2010-03-29 07:49:11
670,2762,2010-01-13 01:15:40
4090,3421,2010-01-12 09:31:57
937,4956,2010-01-16 22:44:02
3802,314,2010-01-03 02:14:54
2906,4869,2010-02-27 13:01:54
434,3118,2010-03-07 08:48:44
2772,4083,2010-03-17 05:51:11
3137,351,2010-01-07 01:27:09
3638,3090,2010-01-14 13:12:04
1123,1348,2010-03-10 23:41:07
24,4815,2010-03-12 23:39:58
882,1711,2010-01-15 18:15:09
1984,1647,2010-02-01 15:40:58
2229,1092,2010-03-24 21:45:35
1700,3073,2010-01-01 04:19:42
1895,2981,2010-03-04 02:45:16
3842,4507,2010-02-21 12:32:17
1140,1739,2010-03-15 09:45:21
4546,3040,2010-02-18 01:49:47
4185,3971,2010-03-12 11:14:15
3268,244,2010-01-03 09:32:13
4791,1301,2010-01-19 23:07:13
3848,2802,2010-02-14 12:15:51
1156,712,2010-03-19 15:47:32
3826,2447,2010-01-09 09:09:25
2798,2864,2010-03-07 23:31:54
1923,4848,2010-01-26 22:37:11
2885,798,2010-03-29 15:13:51
3273,1530,2010-03-28 14:20:20
3946,2111,2010-02-03 11:31:33
1535,4306,2010-01-22 11:27:44
3105,3845,2010-02-05 16:40:48
4307,4896,2010-03-20 10:59:33
4356,3981,2010-02-17 12:55:16
1863,2300,2010-03-15 08:12:28
3147,2881,2010-03-24 07:49:55
2142,2254,2010-03-22 08:33:43
1561,4213,2010-02-02 11:42:29
1849,4137,2010-03-08 15:40:36
144,2188,2010-02-26 09:43:58
1732,2692,2010-03-17 16:35:26
3463,1090,2010-02-03 08:15:50
773,4870,2010-01-16 18:30:31
273,4123,2010-02-14 09:08:55
268,1499,2010-02-02 14:33:08
71,3340,2010-03-05 13:31:47
749,4054,2010-01-26 18:26:45
1703,2912,2010-03-30 10:07:46
4631,598,2010-03-08 08:59:58
3902,2219,2010-01-09 01:53:44
1119,996,2010-01-08 17:12:32
2139,2512,2010-01-10 14:06:19
439,2722,2010-03-20 05:50:58
1743,977,2010-02-19 04:47:55
8,414,2010-01-22 12:17:12
3708,1256,2010-02-16 12:29:38
1318,3578,2010-01-20 19:47:16
2442,2112,2010-02-08 19:24:00
4744,2918,2010-02-16 02:03:43
3706,767,2010-01-01 17:04:18
4459,2683,2010-03-06 16:22:29
4573,4342,2010-01-26 14:20:14
4663,3701,2010-01-06 13:30:18
4856,3513,2010-03-03 10:31:28
2214,3928,2010-03-16 13:18:08
1062,2809,2010-03-28 16:02:15
3870,1641,2010-01-11 16:51:13
2549,3999,2010-02-21 12:19:54
1872,1697,2010-01-18 20:35:00
3551,2692,2010-01-19 13:11:27
3966,1907,2010-03-21 01:16:00
995,1944,2010-03-23 21:38:46
1542,1231,2010-02-07 07:34:33
202,1436,2010-01-07 11:15:35
3341,3562,2010-03-22 21:05:39
4571,1875,2010-03-15 16:41:50
1780,1776,2010-01-05 15:15:16
930,1162,2010-01-24 20:04:14
3106,2206,2010-03-25 07:20:51
3495,2110,2010-01-14 14:00:15
2314,1303,2010-03-02 21:04:49
688,2507,2010-01-04 20:47:17
3165,97,2010-01-24 10:22:53
2608,2604,2010-01-26 03:15:57
561,2995,2010-03-26 02:59:19
1177,3840,2010-01-24 12:08:16
629,2703,2010-02-14 13:41:05
4363,1285,2010-02-19 09:52:05
3442,2145,2010-02-19 14:51:55
4115,2837,2010-01-06 10:31:14
1854,167,2010-01-16 07:28:30
3128,2255,2010-03-24 10:48:00
3396,4042,2010-01-09 01:08:55
3940,4447,2010-03-04 23:52:45
3378,826,2010-01-30 13:22:35
2289,2309,2010-01-29 00:39:56
1566,1813,2010-03-15 18:46:09
1989,4317,2010-01-16 09:22:30
4142,3239,2010-03-04 08:43:01
2990,2987,2010-03-28 11:54:59
4412,343,2010-03-18 02:28:41
1858,4645,2010-01-19 22:54:56
1052,2587,2010-02-03 15:45:53
831,2206,2010-03-24 21:20:22
486,2525,2010-02-02 11:53:20
4637,217,2010-02-28 05:50:29
690,1511,2010-02-23 20:45:37
4495,2162,2010-03-23 23:58:11
1737,3418,2010-03-25 18:39:38
3899,3338,2010-01-06 14:38:20
757,4547,2010-01-23 05:22:34
2501,2383,2010-03-21 13:17:11
4772,2696,2010-02-28 01:19:52
4121,456,2010-02-11 14:05:16
4105,4867,2010-03-12 08:55:55
4981,1156,2010-03-27 17:10:06
834,1525,2010-02-16 20:27:31
2860,2951,2010-01-17 04:09:28
335,1809,2010-03-05 15:53:25
725,2590,2010-03-01 16:23:18
2261,3100,2010-02-21 18:04:32
2337,4543,2010-01-31 20:58:13
263,1010,2010-03-20 18:32:07
1670,3345,2010-03-02 17:29:46
3661,3511,2010-01-06 14:55:27
2695,4109,2010-03-10 07:55:14
3573,829,2010-02-24 19:05:45
3014,3777,2010-01-26 13:48:50
1058,1096,2010-02-03 03:26:49
1182,3689,2010-02-01 23:18:34
4811,978,2010-02-24 04:50:08
4742,1072,2010-02-23 13:14:12
4577,224,2010-01-25 03:25:03
3063,2512,2010-03-10 01:05:23
2369,1698,2010-02-16 20:52:50
953,1518,2010-01-02 16:32:59
268,165,2010-02-13 18:19:49
3345,4418,2010-01-28 17:54:07
4248,430,2010-01-03 14:47:44
4847,265,2010-01-17 22:24:23
1666,3506,2010-01-30 02:25:43
2461,2335,2010-03-21 21:30:46
1693,2207,2010-01-17 06:44:09
270,2373,2010-03-08 14:46:11
835,4326,2010-02-18 02:55:23
3890,4529,2010-02-04 03:18:35
4839,631,2010-03-06 13:22:22
3363,4001,2010-01-20 10:43:52
3696,237,2010-03-26 14:00:42
4929,1757,2010-03-06 14:09:51
2013,2604,2010-03-30 07:22:38
4460,4213,2010-03-20 05:25:52
626,2657,2010-03-25 04:32:48
3381,4657,2010-01-20 04:05:53
4768,4497,2010-02-22 00:46:17
3059,2836,2010-02-15 10:01:43
3867,3551,2010-01-10 09:26:43
2424,401,2010-03-26 20:44:42
4596,4224,2010-01-21 20:00:33
4900,4495,2010-02-11 06:07:22
3315,2321,2010-01-24 21:21:14
277,1239,2010-02-08 01:11:50
2400,4771,2010-02-06 17:36:13
4668,1125,2010-03-30 22:45:08
4549,3875,2010-01-09 14:05:06
4285,164,2010-02-28 20:52:38
2461,4062,2010-02-15 08:37:10
1583,4200,2010-02-12 04:36:32
3736,3190,2010-01-07 02:53:58
3248,3980,2010-02-10 21:42:57
4706,4382,2010-03-06 13:01:08
3953,3558,2010-01-25 10:20:29
4585,4832,2010-02-11 04:56:16
3298,1101,2010-02-21 04:37:55
297,975,2010-01-24 03:55:21
2698,2870,2010-01-31 09:42:50
4796,1133,2010-03-22 22:12:02
3079,2622,2010-01-16 11:38:26
1466,4536,2010-03-06 21:29:16
1341,1621,2010-01-21 19:43:28
3142,4772,2010-01-07 16:42:04
2486,3863,2010-03-30 08:47:43
4750,130,2010-02-06 18:50:44
254,3601,2010-02-02 09:12:54
979,433,2010-01-30 11:03:26
2262,980,2010-01-28 10:40:50
594,2935,2010-01-14 07:40:38
845,1581,2010-02-23 16:15:21
470,1229,2010-01-16 18:50:48
3928,707,2010-03-17 17:26:35
548,4378,2010-03-24 19:18:37
3362,4164,2010-02-14 20:24:15
4478,3890,2010-03-23 19:57:13
2097,4254,2010-03-24 00:33:11
2037,1693,2010-02-23 03:40:22
1729,1636,2010-03-19 19:27:45
2140,3,2010-01-23 10:42:12
2971,2743,2010-02-16 12:57:53
2643,2537,2010-03-24 18:02:26
3312,4996,2010-02-24 11:48:31
4406,1402,2010-01-27 20:20:03
3251,3554,2010-01-31 16:24:38
707,824,2010-01-09 04:29:37
49,1195,2010-03-11 14:32:13
176,178,2010-01-31 13:29:02
4150,3965,2010-01-10 03:10:29
3429,3927,2010-02-24 10:25:30
4008,140,2010-02-22 09:26:38
351,4336,2010-02-26 22:51:42
3152,1001,2010-01-27 16:20:30
4007,2416,2010-03-03 10:55:57
4497,2712,2010-01-25 18:36:13
4320,3584,2010-01-25 00:31:19
2549,4412,2010-03-27 18:08:16
4547,2142,2010-01-19 00:14:50
2500,1138,2010-02-02 22:23:15
1739,4268,2010-03-14 00:13:54
3547,4164,2010-01-15 21:51:53
1674,388,2010-03-11 02:44:21
1213,246,2010-03-29 08:17:04
2839,846,2010-01-14 00:20:33
1560,3753,2010-02-01 00:04:28
4156,3784,2010-02-21 11:42:36
1676,3640,2010-03-08 18:01:11
3912,4895,2010-03-05 04:55:42
1215,2135,2010-02-07 22:54:03
4519,319,2010-02-26 03:33:55
1846,1655,2010-03-04 10:44:29
2429,4806,2010-03-10 22:15:53
3784,4631,2010-01-28 08:16:21
2285,33,2010-02-24 17:06:20
4095,1395,2010-03-03 16:31:30
2817,3306,2010-03-02 02:28:53
3080,2515,2010-01-11 08:44:13
1475,2514,2010-03-08 06:36:50
1786,2217,2010-03-23 14:57:22
954,1417,2010-01-14 00:47:56
2393,4250,2010-01-21 23:25:11
1996,266,2010-03-30 14:30:21
1149,422,2010-03-09 09:06:24
4488,4529,2010-02-11 19:15:09
3595,1005,2010-02-23 19:56:19
3475,4101,2010-01-01 03:56:04
756,4636,2010-03-07 18:29:17
1472,3885,2010-03-17 14:17:55
543,2404,2010-02-27 13:01:15
3777,497,2010-01-02 22:06:28
2426,3463,2010-02-06 16:28:02
4454,4461,2010-02-22 21:10:05
4499,2936,2010-02-16 12:52:28
3433,152,2010-01-30 11:52:05
2884,1105,2010-01-06 09:06:53
2089,2821,2010-02-26 00:06:00
3884,81,2010-02-25 09:20:32
4749,2945,2010-01-17 16:58:43
2932,1458,2010-03-03 11:15:14
256,283,2010-01-19 14:07:13
37,2109,2010-01-08 21:30:24
3774,1662,2010-01-31 20:11:11
1447,1561,2010-02-20 23:34:08
1228,726,2010-03-23 07:32:40
3570,2631,2010-03-26 17:22:38
378,1591,2010-03-20 11:35:40
679,2949,2010-02-06 22:39:09
1085,1947,2010-02-07 13:19:31
2009,3337,2010-03-12 11:15:46
4375,2302,2010-02-23 02:15:32
4488,3274,2010-02-16 21:32:45
2930,4404,2010-03-26 17:03:08
1770,3753,2010-02-12 00:41:06
3083,3136,2010-01-17 22:16:21
3931,4765,2010-01-21 15:55:12
4345,4587,2010-01-27 23:09:44
384,3911,2010-03-05 05:33:26
2694,886,2010-01-11 06:47:15
1515,3968,2010-02-18 05:38:48
4442,1715,2010-01-16 12:44:30
489,3321,2010-02-25 05:34:37
1856,2851,2010-01-13 07:18:50
3002,4664,2010-03-04 22:36:41
3366,4222,2010-03-03 20:23:08
4850,3607,2010-03-11 14:14:35
2808,1569,2010-01-10 19:02:43
4165,980,2010-02-27 14:36:55
2001,421,2010-01-23 00:52:46
1983,3397,2010-03-12 13:15:19
1648,585,2010-01-11 06:27:31
2263,1557,2010-01-24 01:29:59
2025,3293,2010-01-02 00:26:04
1852,4050,2010-03-21 08:47:05
923,1425,2010-02-05 18:19:07
1364,1551,2010-03-07 11:30:29
2235,1580,2010-02-17 06:03:10
239,3667,2010-01-27 12:48:21
1928,1832,2010-01-21 02:30:30
4561,2554,2010-01-28 01:09:29
657,357,2010-01-30 10:51:50
2983,1374,2010-02-14 05:14:14
998,2976,2010-01-20 19:22:53
708,16,2010-02-24 07:17:32
3735,80,2010-02-07 07:26:54
4997,2936,2010-01-02 12:10:08
3840,1216,2010-03-04 07:56:34
4757,3755,2010-01-21 20:26:32
538,3469,2010-03-28 09:10:17
2519,1568,2010-02-19 00:32:34
105,4625,2010-03-07 15:48:12
4782,4405,2010-01-05 02:32:35
3912,3899,2010-01-15 11:34:51
1447,914,2010-01-26 19:20:42
2306,2651,2010-01-29 04:06:11
903,4996,2010-03-02 08:45:14
3624,978,2010-02-15 18:40:42
3877,11,2010-02-05 14:10:06
2888,3308,2010-01-05 16:44:25
1850,4239,2010-02-06 08:45:43
526,895,2010-02-05 23:32:03
1618,4584,2010-01-25 12:39:47
2545,2415,2010-02-27 03:17:12
4075,4615,2010-02-15 07:12:18
4786,2715,2010-01-08 02:30:09
3616,2712,2010-02-03 22:03:20
1580,841,2010-03-22 13:58:52
198,902,2010-02-15 14:49:16
4702,3563,2010-01-22 20:47:51
4306,4777,2010-01-05 01:07:51
1859,3421,2010-03-03 21:00:19
505,2161,2010-02-08 15:22:35
3047,77,2010-02-16 01:50:48
3166,2276,2010-03-01 01:16:24
4507,832,2010-01-04 02:35:12
119,1081,2010-01-27 11:22:05
78,2084,2010-02-09 02:21:40
2069,289,2010-01-04 21:17:22
3585,2930,2010-03-03 12:16:30
2119,2858,2010-01-23 09:44:38
935,1232,2010-01-22 18:58:46
1565,1716,2010-01-22 03:35:46
3910,168,2010-02-02 22:47:21
3454,4909,2010-03-12 12:05:50
4555,669,2010-03-06 05:33:48
3837,4661,2010-03-26 02:25:43
4452,1643,2010-03-18 08:44:57
3957,4507,2010-03-02 19:52:52
2034,3890,2010-03-12 07:32:25
1659,4101,2010-01-15 15:07:32
4707,3524,2010-01-14 12:17:25
2663,2971,2010-02-27 16:23:07
1684,1621,2010-02-25 17:25:45
3259,317,2010-03-12 13:37:56
3373,3800,2010-03-13 02:50:40
566,91,2010-03-02 20:17:53
4092,4667,2010-02-06 16:20:19
1985,1500,2010-01-24 07:34:27
3812,3405,2010-01-29 20:08:33
1737,1914,2010-01-18 08:08:39
3022,4383,2010-01-23 16:47:16
117,4671,2010-03-07 23:01:36
2382,105,2010-02-02 09:50:02
3880,3555,2010-01-25 15:25:41
1244,3905,2010-03-03 15:39:41
